 log(Tmax/T) T/MeV k/T
 0.112092e+02 0.135491e+06 0.528834e+00
 0.112092e+02 0.135491e+06 0.539306e+00
 0.112092e+02 0.135491e+06 0.549778e+00
 0.112092e+02 0.135491e+06 0.560250e+00
 0.112092e+02 0.135491e+06 0.570722e+00
 0.112092e+02 0.135491e+06 0.581194e+00
 0.112092e+02 0.135491e+06 0.591666e+00
 0.112092e+02 0.135491e+06 0.602138e+00
 0.112092e+02 0.135491e+06 0.612610e+00
 0.112092e+02 0.135491e+06 0.623082e+00
 0.112092e+02 0.135491e+06 0.659733e+00
 0.112092e+02 0.135491e+06 0.722565e+00
 0.112092e+02 0.135491e+06 0.785397e+00
 0.112092e+02 0.135491e+06 0.848229e+00
 0.112092e+02 0.135491e+06 0.911060e+00
 0.112092e+02 0.135491e+06 0.973892e+00
 0.112092e+02 0.135491e+06 0.103672e+01
 0.112092e+02 0.135491e+06 0.109956e+01
 0.112092e+02 0.135491e+06 0.116239e+01
 0.112092e+02 0.135491e+06 0.122522e+01
 0.112092e+02 0.135491e+06 0.128805e+01
 0.112092e+02 0.135491e+06 0.135088e+01
 0.112092e+02 0.135491e+06 0.141371e+01
 0.112092e+02 0.135491e+06 0.147655e+01
 0.112092e+02 0.135491e+06 0.153938e+01
 0.112092e+02 0.135491e+06 0.160221e+01
 0.112092e+02 0.135491e+06 0.166504e+01
 0.112092e+02 0.135491e+06 0.172787e+01
 0.112092e+02 0.135491e+06 0.179070e+01
 0.112092e+02 0.135491e+06 0.185354e+01
 0.112092e+02 0.135491e+06 0.191637e+01
 0.112092e+02 0.135491e+06 0.197920e+01
 0.112092e+02 0.135491e+06 0.204203e+01
 0.112092e+02 0.135491e+06 0.210486e+01
 0.112092e+02 0.135491e+06 0.216770e+01
 0.112092e+02 0.135491e+06 0.223053e+01
 0.112092e+02 0.135491e+06 0.229336e+01
 0.112092e+02 0.135491e+06 0.235619e+01
 0.112092e+02 0.135491e+06 0.241902e+01
 0.112092e+02 0.135491e+06 0.248185e+01
 0.112092e+02 0.135491e+06 0.254469e+01
 0.112092e+02 0.135491e+06 0.260752e+01
 0.112092e+02 0.135491e+06 0.267035e+01
 0.112092e+02 0.135491e+06 0.273318e+01
 0.112092e+02 0.135491e+06 0.279601e+01
 0.112092e+02 0.135491e+06 0.285884e+01
 0.112092e+02 0.135491e+06 0.292168e+01
 0.112092e+02 0.135491e+06 0.298451e+01
 0.112092e+02 0.135491e+06 0.304734e+01
 0.112092e+02 0.135491e+06 0.311017e+01
 0.112092e+02 0.135491e+06 0.317300e+01
 0.112092e+02 0.135491e+06 0.323584e+01
 0.112092e+02 0.135491e+06 0.329867e+01
 0.112092e+02 0.135491e+06 0.336150e+01
 0.112092e+02 0.135491e+06 0.342433e+01
 0.112092e+02 0.135491e+06 0.348716e+01
 0.112092e+02 0.135491e+06 0.354999e+01
 0.112092e+02 0.135491e+06 0.361283e+01
 0.112092e+02 0.135491e+06 0.367566e+01
 0.112092e+02 0.135491e+06 0.373849e+01
 0.112092e+02 0.135491e+06 0.380132e+01
 0.112092e+02 0.135491e+06 0.386415e+01
 0.112092e+02 0.135491e+06 0.392698e+01
 0.112092e+02 0.135491e+06 0.398982e+01
 0.112092e+02 0.135491e+06 0.405265e+01
 0.112092e+02 0.135491e+06 0.411548e+01
 0.112092e+02 0.135491e+06 0.417831e+01
 0.112092e+02 0.135491e+06 0.424114e+01
 0.112092e+02 0.135491e+06 0.430397e+01
 0.112092e+02 0.135491e+06 0.436681e+01
 0.112092e+02 0.135491e+06 0.442964e+01
 0.112092e+02 0.135491e+06 0.449247e+01
 0.112092e+02 0.135491e+06 0.455530e+01
 0.112092e+02 0.135491e+06 0.461813e+01
 0.112092e+02 0.135491e+06 0.468097e+01
 0.112092e+02 0.135491e+06 0.474380e+01
 0.112092e+02 0.135491e+06 0.480663e+01
 0.112092e+02 0.135491e+06 0.486946e+01
 0.112092e+02 0.135491e+06 0.493229e+01
 0.112092e+02 0.135491e+06 0.499512e+01
 0.112092e+02 0.135491e+06 0.505796e+01
 0.112092e+02 0.135491e+06 0.512079e+01
 0.112092e+02 0.135491e+06 0.518362e+01
 0.112092e+02 0.135491e+06 0.524645e+01
 0.112092e+02 0.135491e+06 0.530928e+01
 0.112092e+02 0.135491e+06 0.537211e+01
 0.112092e+02 0.135491e+06 0.543495e+01
 0.112092e+02 0.135491e+06 0.549778e+01
 0.112092e+02 0.135491e+06 0.556061e+01
 0.112092e+02 0.135491e+06 0.562344e+01
 0.112092e+02 0.135491e+06 0.568627e+01
 0.112092e+02 0.135491e+06 0.574911e+01
 0.112092e+02 0.135491e+06 0.581194e+01
 0.112092e+02 0.135491e+06 0.587477e+01
 0.112092e+02 0.135491e+06 0.593760e+01
 0.112092e+02 0.135491e+06 0.600043e+01
 0.112092e+02 0.135491e+06 0.606326e+01
 0.112092e+02 0.135491e+06 0.612610e+01
 0.112092e+02 0.135491e+06 0.618893e+01
 0.112092e+02 0.135491e+06 0.625176e+01
 0.112092e+02 0.135491e+06 0.631459e+01
 0.112092e+02 0.135491e+06 0.637742e+01
 0.112092e+02 0.135491e+06 0.644025e+01
 0.112092e+02 0.135491e+06 0.650309e+01
 0.112092e+02 0.135491e+06 0.656592e+01
 0.112092e+02 0.135491e+06 0.662875e+01
 0.112092e+02 0.135491e+06 0.669158e+01
 0.112092e+02 0.135491e+06 0.675441e+01
 0.112092e+02 0.135491e+06 0.681724e+01
 0.112092e+02 0.135491e+06 0.688008e+01
 0.112092e+02 0.135491e+06 0.694291e+01
 0.112092e+02 0.135491e+06 0.700574e+01
 0.112092e+02 0.135491e+06 0.706857e+01
 0.112092e+02 0.135491e+06 0.713140e+01
 0.112092e+02 0.135491e+06 0.719424e+01
 0.112092e+02 0.135491e+06 0.725707e+01
 0.112092e+02 0.135491e+06 0.731990e+01
 0.112092e+02 0.135491e+06 0.738273e+01
 0.112092e+02 0.135491e+06 0.744556e+01
 0.112092e+02 0.135491e+06 0.750839e+01
 0.112092e+02 0.135491e+06 0.757123e+01
 0.112092e+02 0.135491e+06 0.763406e+01
 0.112092e+02 0.135491e+06 0.769689e+01
 0.112092e+02 0.135491e+06 0.775972e+01
 0.112092e+02 0.135491e+06 0.782255e+01
 0.112092e+02 0.135491e+06 0.788538e+01
 0.112092e+02 0.135491e+06 0.794822e+01
 0.112092e+02 0.135491e+06 0.801105e+01
 0.112092e+02 0.135491e+06 0.807388e+01
 0.112092e+02 0.135491e+06 0.813671e+01
 0.112092e+02 0.135491e+06 0.819954e+01
 0.112092e+02 0.135491e+06 0.826238e+01
 0.112092e+02 0.135491e+06 0.832521e+01
 0.112092e+02 0.135491e+06 0.838804e+01
 0.112092e+02 0.135491e+06 0.845087e+01
 0.112092e+02 0.135491e+06 0.851370e+01
 0.112092e+02 0.135491e+06 0.857653e+01
 0.112092e+02 0.135491e+06 0.863937e+01
 0.112092e+02 0.135491e+06 0.870220e+01
 0.112092e+02 0.135491e+06 0.876503e+01
 0.112092e+02 0.135491e+06 0.882786e+01
 0.112092e+02 0.135491e+06 0.889069e+01
 0.112092e+02 0.135491e+06 0.895352e+01
 0.112092e+02 0.135491e+06 0.901636e+01
 0.112092e+02 0.135491e+06 0.907919e+01
 0.112092e+02 0.135491e+06 0.914202e+01
 0.112092e+02 0.135491e+06 0.920485e+01
 0.112092e+02 0.135491e+06 0.926768e+01
 0.112092e+02 0.135491e+06 0.933051e+01
 0.112092e+02 0.135491e+06 0.939335e+01
 0.112092e+02 0.135491e+06 0.945618e+01
 0.112092e+02 0.135491e+06 0.951901e+01
 0.112092e+02 0.135491e+06 0.958184e+01
 0.112092e+02 0.135491e+06 0.964467e+01
 0.112092e+02 0.135491e+06 0.970751e+01
 0.112092e+02 0.135491e+06 0.977034e+01
 0.112092e+02 0.135491e+06 0.983317e+01
 0.112092e+02 0.135491e+06 0.989600e+01
 0.112092e+02 0.135491e+06 0.995883e+01
 0.112092e+02 0.135491e+06 0.100217e+02
 0.112092e+02 0.135491e+06 0.100845e+02
 0.112092e+02 0.135491e+06 0.101473e+02
 0.112092e+02 0.135491e+06 0.102102e+02
 0.112092e+02 0.135491e+06 0.102730e+02
 0.112092e+02 0.135491e+06 0.103358e+02
 0.112092e+02 0.135491e+06 0.103987e+02
 0.112092e+02 0.135491e+06 0.104615e+02
 0.112092e+02 0.135491e+06 0.105243e+02
 0.112092e+02 0.135491e+06 0.105871e+02
 0.112092e+02 0.135491e+06 0.106500e+02
 0.112092e+02 0.135491e+06 0.107128e+02
 0.112092e+02 0.135491e+06 0.107756e+02
 0.112092e+02 0.135491e+06 0.108385e+02
 0.112092e+02 0.135491e+06 0.109013e+02
 0.112092e+02 0.135491e+06 0.109641e+02
 0.112092e+02 0.135491e+06 0.110270e+02
 0.112092e+02 0.135491e+06 0.110898e+02
 0.112092e+02 0.135491e+06 0.111526e+02
 0.112092e+02 0.135491e+06 0.112155e+02
 0.112092e+02 0.135491e+06 0.112783e+02
 0.112092e+02 0.135491e+06 0.113411e+02
 0.112092e+02 0.135491e+06 0.114040e+02
 0.112092e+02 0.135491e+06 0.114668e+02
 0.112092e+02 0.135491e+06 0.115296e+02
 0.112092e+02 0.135491e+06 0.115925e+02
 0.112092e+02 0.135491e+06 0.116553e+02
 0.112092e+02 0.135491e+06 0.117181e+02
 0.112092e+02 0.135491e+06 0.117810e+02
 0.112092e+02 0.135491e+06 0.118438e+02
 0.112092e+02 0.135491e+06 0.119066e+02
 0.112092e+02 0.135491e+06 0.119694e+02
 0.112092e+02 0.135491e+06 0.120323e+02
 0.112092e+02 0.135491e+06 0.120951e+02
 0.112092e+02 0.135491e+06 0.121579e+02
 0.112092e+02 0.135491e+06 0.122208e+02
 0.112092e+02 0.135491e+06 0.122836e+02
 0.112092e+02 0.135491e+06 0.123464e+02
 0.112092e+02 0.135491e+06 0.124093e+02
 0.112092e+02 0.135491e+06 0.124721e+02
 0.112092e+02 0.135491e+06 0.125349e+02
 0.112154e+02 0.134653e+06 0.157061e-01
 0.112154e+02 0.134653e+06 0.261768e-01
 0.112154e+02 0.134653e+06 0.366475e-01
 0.112154e+02 0.134653e+06 0.471182e-01
 0.112154e+02 0.134653e+06 0.575889e-01
 0.112154e+02 0.134653e+06 0.680597e-01
 0.112154e+02 0.134653e+06 0.785304e-01
 0.112154e+02 0.134653e+06 0.890011e-01
 0.112154e+02 0.134653e+06 0.994718e-01
 0.112154e+02 0.134653e+06 0.109943e+00
 0.112154e+02 0.134653e+06 0.120413e+00
 0.112154e+02 0.134653e+06 0.130884e+00
 0.112154e+02 0.134653e+06 0.141355e+00
 0.112154e+02 0.134653e+06 0.151825e+00
 0.112154e+02 0.134653e+06 0.162296e+00
 0.112154e+02 0.134653e+06 0.172767e+00
 0.112154e+02 0.134653e+06 0.183238e+00
 0.112154e+02 0.134653e+06 0.193708e+00
 0.112154e+02 0.134653e+06 0.204179e+00
 0.112154e+02 0.134653e+06 0.214650e+00
 0.112154e+02 0.134653e+06 0.225120e+00
 0.112154e+02 0.134653e+06 0.235591e+00
 0.112154e+02 0.134653e+06 0.246062e+00
 0.112154e+02 0.134653e+06 0.256533e+00
 0.112154e+02 0.134653e+06 0.267003e+00
 0.112154e+02 0.134653e+06 0.277474e+00
 0.112154e+02 0.134653e+06 0.287945e+00
 0.112154e+02 0.134653e+06 0.298415e+00
 0.112154e+02 0.134653e+06 0.308886e+00
 0.112154e+02 0.134653e+06 0.319357e+00
 0.112154e+02 0.134653e+06 0.329828e+00
 0.112154e+02 0.134653e+06 0.340298e+00
 0.112154e+02 0.134653e+06 0.350769e+00
 0.112154e+02 0.134653e+06 0.361240e+00
 0.112154e+02 0.134653e+06 0.371710e+00
 0.112154e+02 0.134653e+06 0.382181e+00
 0.112154e+02 0.134653e+06 0.392652e+00
 0.112154e+02 0.134653e+06 0.403123e+00
 0.112154e+02 0.134653e+06 0.413593e+00
 0.112154e+02 0.134653e+06 0.424064e+00
 0.112154e+02 0.134653e+06 0.434535e+00
 0.112154e+02 0.134653e+06 0.445005e+00
 0.112154e+02 0.134653e+06 0.455476e+00
 0.112154e+02 0.134653e+06 0.465947e+00
 0.112154e+02 0.134653e+06 0.476418e+00
 0.112154e+02 0.134653e+06 0.486888e+00
 0.112154e+02 0.134653e+06 0.497359e+00
 0.112154e+02 0.134653e+06 0.507830e+00
 0.112154e+02 0.134653e+06 0.518300e+00
 0.112154e+02 0.134653e+06 0.528771e+00
 0.112154e+02 0.134653e+06 0.539242e+00
 0.112154e+02 0.134653e+06 0.549713e+00
 0.112154e+02 0.134653e+06 0.560183e+00
 0.112154e+02 0.134653e+06 0.570654e+00
 0.112154e+02 0.134653e+06 0.581125e+00
 0.112154e+02 0.134653e+06 0.591595e+00
 0.112154e+02 0.134653e+06 0.602066e+00
 0.112154e+02 0.134653e+06 0.612537e+00
 0.112154e+02 0.134653e+06 0.623008e+00
 0.112154e+02 0.134653e+06 0.659655e+00
 0.112154e+02 0.134653e+06 0.722479e+00
 0.112154e+02 0.134653e+06 0.785304e+00
 0.112154e+02 0.134653e+06 0.848128e+00
 0.112154e+02 0.134653e+06 0.910952e+00
 0.112154e+02 0.134653e+06 0.973777e+00
 0.112154e+02 0.134653e+06 0.103660e+01
 0.112154e+02 0.134653e+06 0.109943e+01
 0.112154e+02 0.134653e+06 0.116225e+01
 0.112154e+02 0.134653e+06 0.122507e+01
 0.112154e+02 0.134653e+06 0.128790e+01
 0.112154e+02 0.134653e+06 0.135072e+01
 0.112154e+02 0.134653e+06 0.141355e+01
 0.112154e+02 0.134653e+06 0.147637e+01
 0.112154e+02 0.134653e+06 0.153920e+01
 0.112154e+02 0.134653e+06 0.160202e+01
 0.112154e+02 0.134653e+06 0.166484e+01
 0.112154e+02 0.134653e+06 0.172767e+01
 0.112154e+02 0.134653e+06 0.179049e+01
 0.112154e+02 0.134653e+06 0.185332e+01
 0.112154e+02 0.134653e+06 0.191614e+01
 0.112154e+02 0.134653e+06 0.197897e+01
 0.112154e+02 0.134653e+06 0.204179e+01
 0.112154e+02 0.134653e+06 0.210461e+01
 0.112154e+02 0.134653e+06 0.216744e+01
 0.112154e+02 0.134653e+06 0.223026e+01
 0.112154e+02 0.134653e+06 0.229309e+01
 0.112154e+02 0.134653e+06 0.235591e+01
 0.112154e+02 0.134653e+06 0.241874e+01
 0.112154e+02 0.134653e+06 0.248156e+01
 0.112154e+02 0.134653e+06 0.254438e+01
 0.112154e+02 0.134653e+06 0.260721e+01
 0.112154e+02 0.134653e+06 0.267003e+01
 0.112154e+02 0.134653e+06 0.273286e+01
 0.112154e+02 0.134653e+06 0.279568e+01
 0.112154e+02 0.134653e+06 0.285851e+01
 0.112154e+02 0.134653e+06 0.292133e+01
 0.112154e+02 0.134653e+06 0.298415e+01
 0.112154e+02 0.134653e+06 0.304698e+01
 0.112154e+02 0.134653e+06 0.310980e+01
 0.112154e+02 0.134653e+06 0.317263e+01
 0.112154e+02 0.134653e+06 0.323545e+01
 0.112154e+02 0.134653e+06 0.329828e+01
 0.112154e+02 0.134653e+06 0.336110e+01
 0.112154e+02 0.134653e+06 0.342392e+01
 0.112154e+02 0.134653e+06 0.348675e+01
 0.112154e+02 0.134653e+06 0.354957e+01
 0.112154e+02 0.134653e+06 0.361240e+01
 0.112154e+02 0.134653e+06 0.367522e+01
 0.112154e+02 0.134653e+06 0.373805e+01
 0.112154e+02 0.134653e+06 0.380087e+01
 0.112154e+02 0.134653e+06 0.386369e+01
 0.112154e+02 0.134653e+06 0.392652e+01
 0.112154e+02 0.134653e+06 0.398934e+01
 0.112154e+02 0.134653e+06 0.405217e+01
 0.112154e+02 0.134653e+06 0.411499e+01
 0.112154e+02 0.134653e+06 0.417782e+01
 0.112154e+02 0.134653e+06 0.424064e+01
 0.112154e+02 0.134653e+06 0.430346e+01
 0.112154e+02 0.134653e+06 0.436629e+01
 0.112154e+02 0.134653e+06 0.442911e+01
 0.112154e+02 0.134653e+06 0.449194e+01
 0.112154e+02 0.134653e+06 0.455476e+01
 0.112154e+02 0.134653e+06 0.461759e+01
 0.112154e+02 0.134653e+06 0.468041e+01
 0.112154e+02 0.134653e+06 0.474323e+01
 0.112154e+02 0.134653e+06 0.480606e+01
 0.112154e+02 0.134653e+06 0.486888e+01
 0.112154e+02 0.134653e+06 0.493171e+01
 0.112154e+02 0.134653e+06 0.499453e+01
 0.112154e+02 0.134653e+06 0.505736e+01
 0.112154e+02 0.134653e+06 0.512018e+01
 0.112154e+02 0.134653e+06 0.518300e+01
 0.112154e+02 0.134653e+06 0.524583e+01
 0.112154e+02 0.134653e+06 0.530865e+01
 0.112154e+02 0.134653e+06 0.537148e+01
 0.112154e+02 0.134653e+06 0.543430e+01
 0.112154e+02 0.134653e+06 0.549713e+01
 0.112154e+02 0.134653e+06 0.555995e+01
 0.112154e+02 0.134653e+06 0.562277e+01
 0.112154e+02 0.134653e+06 0.568560e+01
 0.112154e+02 0.134653e+06 0.574842e+01
 0.112154e+02 0.134653e+06 0.581125e+01
 0.112154e+02 0.134653e+06 0.587407e+01
 0.112154e+02 0.134653e+06 0.593690e+01
 0.112154e+02 0.134653e+06 0.599972e+01
 0.112154e+02 0.134653e+06 0.606254e+01
 0.112154e+02 0.134653e+06 0.612537e+01
 0.112154e+02 0.134653e+06 0.618819e+01
 0.112154e+02 0.134653e+06 0.625102e+01
 0.112154e+02 0.134653e+06 0.631384e+01
 0.112154e+02 0.134653e+06 0.637667e+01
 0.112154e+02 0.134653e+06 0.643949e+01
 0.112154e+02 0.134653e+06 0.650231e+01
 0.112154e+02 0.134653e+06 0.656514e+01
 0.112154e+02 0.134653e+06 0.662796e+01
 0.112154e+02 0.134653e+06 0.669079e+01
 0.112154e+02 0.134653e+06 0.675361e+01
 0.112154e+02 0.134653e+06 0.681644e+01
 0.112154e+02 0.134653e+06 0.687926e+01
 0.112154e+02 0.134653e+06 0.694208e+01
 0.112154e+02 0.134653e+06 0.700491e+01
 0.112154e+02 0.134653e+06 0.706773e+01
 0.112154e+02 0.134653e+06 0.713056e+01
 0.112154e+02 0.134653e+06 0.719338e+01
 0.112154e+02 0.134653e+06 0.725621e+01
 0.112154e+02 0.134653e+06 0.731903e+01
 0.112154e+02 0.134653e+06 0.738186e+01
 0.112154e+02 0.134653e+06 0.744468e+01
 0.112154e+02 0.134653e+06 0.750750e+01
 0.112154e+02 0.134653e+06 0.757033e+01
 0.112154e+02 0.134653e+06 0.763315e+01
 0.112154e+02 0.134653e+06 0.769598e+01
 0.112154e+02 0.134653e+06 0.775880e+01
 0.112154e+02 0.134653e+06 0.782163e+01
 0.112154e+02 0.134653e+06 0.788445e+01
 0.112154e+02 0.134653e+06 0.794727e+01
 0.112154e+02 0.134653e+06 0.801010e+01
 0.112154e+02 0.134653e+06 0.807292e+01
 0.112154e+02 0.134653e+06 0.813575e+01
 0.112154e+02 0.134653e+06 0.819857e+01
 0.112154e+02 0.134653e+06 0.826140e+01
 0.112154e+02 0.134653e+06 0.832422e+01
 0.112154e+02 0.134653e+06 0.838704e+01
 0.112154e+02 0.134653e+06 0.844987e+01
 0.112154e+02 0.134653e+06 0.851269e+01
 0.112154e+02 0.134653e+06 0.857552e+01
 0.112154e+02 0.134653e+06 0.863834e+01
 0.112154e+02 0.134653e+06 0.870117e+01
 0.112154e+02 0.134653e+06 0.876399e+01
 0.112154e+02 0.134653e+06 0.882681e+01
 0.112154e+02 0.134653e+06 0.888964e+01
 0.112154e+02 0.134653e+06 0.895246e+01
 0.112154e+02 0.134653e+06 0.901529e+01
 0.112154e+02 0.134653e+06 0.907811e+01
 0.112154e+02 0.134653e+06 0.914094e+01
 0.112154e+02 0.134653e+06 0.920376e+01
 0.112154e+02 0.134653e+06 0.926658e+01
 0.112154e+02 0.134653e+06 0.932941e+01
 0.112154e+02 0.134653e+06 0.939223e+01
 0.112154e+02 0.134653e+06 0.945506e+01
 0.112154e+02 0.134653e+06 0.951788e+01
 0.112154e+02 0.134653e+06 0.958071e+01
 0.112154e+02 0.134653e+06 0.964353e+01
 0.112154e+02 0.134653e+06 0.970635e+01
 0.112154e+02 0.134653e+06 0.976918e+01
 0.112154e+02 0.134653e+06 0.983200e+01
 0.112154e+02 0.134653e+06 0.989483e+01
 0.112154e+02 0.134653e+06 0.995765e+01
 0.112154e+02 0.134653e+06 0.100205e+02
 0.112154e+02 0.134653e+06 0.100833e+02
 0.112154e+02 0.134653e+06 0.101461e+02
 0.112154e+02 0.134653e+06 0.102089e+02
 0.112154e+02 0.134653e+06 0.102718e+02
 0.112154e+02 0.134653e+06 0.103346e+02
 0.112154e+02 0.134653e+06 0.103974e+02
 0.112154e+02 0.134653e+06 0.104602e+02
 0.112154e+02 0.134653e+06 0.105231e+02
 0.112154e+02 0.134653e+06 0.105859e+02
 0.112154e+02 0.134653e+06 0.106487e+02
 0.112154e+02 0.134653e+06 0.107115e+02
 0.112154e+02 0.134653e+06 0.107744e+02
 0.112154e+02 0.134653e+06 0.108372e+02
 0.112154e+02 0.134653e+06 0.109000e+02
 0.112154e+02 0.134653e+06 0.109628e+02
 0.112154e+02 0.134653e+06 0.110257e+02
 0.112154e+02 0.134653e+06 0.110885e+02
 0.112154e+02 0.134653e+06 0.111513e+02
 0.112154e+02 0.134653e+06 0.112141e+02
 0.112154e+02 0.134653e+06 0.112770e+02
 0.112154e+02 0.134653e+06 0.113398e+02
 0.112154e+02 0.134653e+06 0.114026e+02
 0.112154e+02 0.134653e+06 0.114654e+02
 0.112154e+02 0.134653e+06 0.115283e+02
 0.112154e+02 0.134653e+06 0.115911e+02
 0.112154e+02 0.134653e+06 0.116539e+02
 0.112154e+02 0.134653e+06 0.117167e+02
 0.112154e+02 0.134653e+06 0.117796e+02
 0.112154e+02 0.134653e+06 0.118424e+02
 0.112154e+02 0.134653e+06 0.119052e+02
 0.112154e+02 0.134653e+06 0.119680e+02
 0.112154e+02 0.134653e+06 0.120309e+02
 0.112154e+02 0.134653e+06 0.120937e+02
 0.112154e+02 0.134653e+06 0.121565e+02
 0.112154e+02 0.134653e+06 0.122193e+02
 0.112154e+02 0.134653e+06 0.122822e+02
 0.112154e+02 0.134653e+06 0.123450e+02
 0.112154e+02 0.134653e+06 0.124078e+02
 0.112154e+02 0.134653e+06 0.124706e+02
 0.112154e+02 0.134653e+06 0.125334e+02
 0.112216e+02 0.133821e+06 0.157042e-01
 0.112216e+02 0.133821e+06 0.261737e-01
 0.112216e+02 0.133821e+06 0.366431e-01
 0.112216e+02 0.133821e+06 0.471126e-01
 0.112216e+02 0.133821e+06 0.575821e-01
 0.112216e+02 0.133821e+06 0.680516e-01
 0.112216e+02 0.133821e+06 0.785210e-01
 0.112216e+02 0.133821e+06 0.889905e-01
 0.112216e+02 0.133821e+06 0.994600e-01
 0.112216e+02 0.133821e+06 0.109929e+00
 0.112216e+02 0.133821e+06 0.120399e+00
 0.112216e+02 0.133821e+06 0.130868e+00
 0.112216e+02 0.133821e+06 0.141338e+00
 0.112216e+02 0.133821e+06 0.151807e+00
 0.112216e+02 0.133821e+06 0.162277e+00
 0.112216e+02 0.133821e+06 0.172746e+00
 0.112216e+02 0.133821e+06 0.183216e+00
 0.112216e+02 0.133821e+06 0.193685e+00
 0.112216e+02 0.133821e+06 0.204155e+00
 0.112216e+02 0.133821e+06 0.214624e+00
 0.112216e+02 0.133821e+06 0.225094e+00
 0.112216e+02 0.133821e+06 0.235563e+00
 0.112216e+02 0.133821e+06 0.246033e+00
 0.112216e+02 0.133821e+06 0.256502e+00
 0.112216e+02 0.133821e+06 0.266971e+00
 0.112216e+02 0.133821e+06 0.277441e+00
 0.112216e+02 0.133821e+06 0.287910e+00
 0.112216e+02 0.133821e+06 0.298380e+00
 0.112216e+02 0.133821e+06 0.308849e+00
 0.112216e+02 0.133821e+06 0.319319e+00
 0.112216e+02 0.133821e+06 0.329788e+00
 0.112216e+02 0.133821e+06 0.340258e+00
 0.112216e+02 0.133821e+06 0.350727e+00
 0.112216e+02 0.133821e+06 0.361197e+00
 0.112216e+02 0.133821e+06 0.371666e+00
 0.112216e+02 0.133821e+06 0.382136e+00
 0.112216e+02 0.133821e+06 0.392605e+00
 0.112216e+02 0.133821e+06 0.403075e+00
 0.112216e+02 0.133821e+06 0.413544e+00
 0.112216e+02 0.133821e+06 0.424014e+00
 0.112216e+02 0.133821e+06 0.434483e+00
 0.112216e+02 0.133821e+06 0.444952e+00
 0.112216e+02 0.133821e+06 0.455422e+00
 0.112216e+02 0.133821e+06 0.465891e+00
 0.112216e+02 0.133821e+06 0.476361e+00
 0.112216e+02 0.133821e+06 0.486830e+00
 0.112216e+02 0.133821e+06 0.497300e+00
 0.112216e+02 0.133821e+06 0.507769e+00
 0.112216e+02 0.133821e+06 0.518239e+00
 0.112216e+02 0.133821e+06 0.528708e+00
 0.112216e+02 0.133821e+06 0.539178e+00
 0.112216e+02 0.133821e+06 0.549647e+00
 0.112216e+02 0.133821e+06 0.560117e+00
 0.112216e+02 0.133821e+06 0.570586e+00
 0.112216e+02 0.133821e+06 0.581056e+00
 0.112216e+02 0.133821e+06 0.591525e+00
 0.112216e+02 0.133821e+06 0.601994e+00
 0.112216e+02 0.133821e+06 0.612464e+00
 0.112216e+02 0.133821e+06 0.622933e+00
 0.112216e+02 0.133821e+06 0.659577e+00
 0.112216e+02 0.133821e+06 0.722393e+00
 0.112216e+02 0.133821e+06 0.785210e+00
 0.112216e+02 0.133821e+06 0.848027e+00
 0.112216e+02 0.133821e+06 0.910844e+00
 0.112216e+02 0.133821e+06 0.973661e+00
 0.112216e+02 0.133821e+06 0.103648e+01
 0.112216e+02 0.133821e+06 0.109929e+01
 0.112216e+02 0.133821e+06 0.116211e+01
 0.112216e+02 0.133821e+06 0.122493e+01
 0.112216e+02 0.133821e+06 0.128774e+01
 0.112216e+02 0.133821e+06 0.135056e+01
 0.112216e+02 0.133821e+06 0.141338e+01
 0.112216e+02 0.133821e+06 0.147620e+01
 0.112216e+02 0.133821e+06 0.153901e+01
 0.112216e+02 0.133821e+06 0.160183e+01
 0.112216e+02 0.133821e+06 0.166465e+01
 0.112216e+02 0.133821e+06 0.172746e+01
 0.112216e+02 0.133821e+06 0.179028e+01
 0.112216e+02 0.133821e+06 0.185310e+01
 0.112216e+02 0.133821e+06 0.191591e+01
 0.112216e+02 0.133821e+06 0.197873e+01
 0.112216e+02 0.133821e+06 0.204155e+01
 0.112216e+02 0.133821e+06 0.210436e+01
 0.112216e+02 0.133821e+06 0.216718e+01
 0.112216e+02 0.133821e+06 0.223000e+01
 0.112216e+02 0.133821e+06 0.229281e+01
 0.112216e+02 0.133821e+06 0.235563e+01
 0.112216e+02 0.133821e+06 0.241845e+01
 0.112216e+02 0.133821e+06 0.248126e+01
 0.112216e+02 0.133821e+06 0.254408e+01
 0.112216e+02 0.133821e+06 0.260690e+01
 0.112216e+02 0.133821e+06 0.266971e+01
 0.112216e+02 0.133821e+06 0.273253e+01
 0.112216e+02 0.133821e+06 0.279535e+01
 0.112216e+02 0.133821e+06 0.285817e+01
 0.112216e+02 0.133821e+06 0.292098e+01
 0.112216e+02 0.133821e+06 0.298380e+01
 0.112216e+02 0.133821e+06 0.304662e+01
 0.112216e+02 0.133821e+06 0.310943e+01
 0.112216e+02 0.133821e+06 0.317225e+01
 0.112216e+02 0.133821e+06 0.323507e+01
 0.112216e+02 0.133821e+06 0.329788e+01
 0.112216e+02 0.133821e+06 0.336070e+01
 0.112216e+02 0.133821e+06 0.342352e+01
 0.112216e+02 0.133821e+06 0.348633e+01
 0.112216e+02 0.133821e+06 0.354915e+01
 0.112216e+02 0.133821e+06 0.361197e+01
 0.112216e+02 0.133821e+06 0.367478e+01
 0.112216e+02 0.133821e+06 0.373760e+01
 0.112216e+02 0.133821e+06 0.380042e+01
